FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1057284,"","","Y","","","","","","","",
1057291,"","","Y","","","","","","","",
1057300,"","","Y","","","","","","","",
1057302,"","","Y","","","","","","","",
1057304,"","","Y","","","","","","","",
1057306,"","","Y","","","","","","","",
1057310,"","","Y","","","","","","","",
1057311,"","","Y","","","","","","","",
1057319,"","","Y","","","","","","","",
1057320,"","","","","","","Y","","","",
1057323,"","","Y","","","","","","","",
1057325,"","","Y","","","","","","","",
1057329,"","Y","","","","","","","","",2016
1057332,"","","Y","","","","","","","",
1057334,"","","Y","","","","","","","",
1057339,"","","Y","","","","","","","",
1057343,"","","Y","","","","","","","",
1057352,"","","","","","","Y","","","",
1057359,"","","Y","","","","","","","",
1057370,"","Y","","","","","","","","",2016
1057371,"","","Y","","","","","","","",
1057376,"","","Y","","","","","","","",
1057381,"","","Y","","","","","","","",
1057382,"","","Y","","","","","","","",
1057386,"","","Y","","","","","","","",
1057387,"","","Y","","","","","","","",
1057390,"","","Y","","","","","","","",
1057395,"","","Y","","","","","","","",
1057402,"","Y","","","","","","","","",2016
1057405,"","","Y","","","","","","","",
1057407,"","","Y","","","","","","","",
1057409,"","","Y","","","","","","","",
1057411,"","","Y","","","","","","","",
1057432,"Y","","","","","","","","","",
1057433,"","","Y","","","","","","","",
1057437,"","","Y","","","","","","","",
1057440,"","","Y","","","","","","","",
1057442,"","","Y","","","","","","","",
1057443,"","Y","","","","","","","","",2016
1057447,"","Y","","","","","","","","",2016
1057449,"","","Y","","","","","","","",
1057456,"","","","","Y","","","Y","","",
1057457,"","","Y","","","","","","","",
1057466,"","","Y","","","","","","","",
1057470,"","","Y","","","","","","","",
1057476,"","","Y","","","","","","","",
1057478,"","","Y","","","","","","","",
1057482,"","","Y","","","","","","","",
1057483,"","","Y","","","","","","","",
1057488,"","","Y","","","","","","","",
1057493,"","","Y","","","","","","","",
1057494,"","","Y","","","","","","","",
1057501,"","","Y","","","","","","","",
1057503,"","","Y","","","","","","","",
1057505,"","","Y","","","","","","","",
1057516,"","","Y","","","","","","","",
1057517,"","","","","","","","","Y","Y",
1057521,"","","Y","","","","","","","",
1057522,"","","Y","","","","","","","",
1057523,"","","Y","","","","","","","",
1057529,"","","Y","","","","","","","",
1057530,"","","Y","","","","","","","",
1057533,"","","Y","","","","","","","",
1057534,"","","Y","","","","","","","",
1057536,"","","Y","","","","","","","",
1057544,"","","Y","","","","","","","",
1057552,"","","Y","","","","","","","",
1057553,"","","Y","","","","","","","",
1057555,"","","Y","","","","","","","",
1057556,"Y","","","","","","","","","",
1057558,"","","","Y","","","","","","",
1057561,"","","Y","","","","","","","",
1057562,"","","Y","","","","","","","",
1057563,"","","Y","","","","","","","",
1057569,"","","Y","","","","","","","",
1057570,"","","Y","","","","","","","",
1057572,"","","Y","","","","","","","",
1057574,"","","Y","","","","","","","",
1057576,"","","Y","","","","","","","",
1057577,"","","Y","","","","","","","",
1057580,"","","Y","","","","","","","",
1057581,"Y","","","","","","","","","Y",
1057588,"","","Y","","","","","","","",
1057589,"","","","","Y","","","","","",
1057594,"","","Y","","","","","","","",
1057601,"","","Y","","","","","","","",
1057606,"","","Y","","","","","","","",
1057607,"","","Y","","","","","","","",
1057608,"","","Y","","","","","","","",
1057613,"","","Y","","","","","","","",
1057615,"","","Y","","","","","","","",
1057616,"","","Y","","","","","","","",
1057620,"","","","","","","","","","Y",
1057621,"","","","","","","","","Y","Y",
1057623,"","Y","","","","","","","","",2016
1057629,"","","Y","","","","","","","",
1057633,"","","Y","","","","","","","",
1057636,"","","Y","","","","","","","",
1057637,"","","Y","","","","","","","",
1057638,"","","Y","","","","","","","",
1057641,"","","Y","","","","","","","",
1057642,"","","Y","","","","","","","",
1057646,"","","Y","","","","","","","",
1057650,"","","Y","","","","","","","",
1057654,"","Y","","","","","","","","",2016
1057662,"","","Y","","","","","","","",
1057670,"","","Y","","","","","","","",
1057671,"","","Y","","","","","","","",
1057673,"","","Y","","","","","","","",
1057686,"","","Y","","","","","","","",
1057688,"","","Y","","","","","","","",
1057689,"","","Y","","","","","","","",
1057691,"","","","","","","Y","","","",
1057704,"","","Y","","","","","","","",
1057709,"","","Y","","","","","","","",
1057710,"","","Y","","","","","","","",
1057712,"","","Y","","","","","","","",
1057720,"","","Y","","","","","","","",
1057721,"","","Y","","","","","","","",
1057726,"","","Y","","","","","","","",
1057728,"","","Y","","","","","","","",
1057735,"","","Y","","","","","","","",
1057736,"","","Y","","","","","","","",
1057742,"","","Y","","","","","","","",
1057744,"","","Y","","","","","","","",
1057748,"","","Y","","","","","","","",
1057753,"","","Y","","","","","","","",
1057755,"","","Y","","","","","","","",
1057765,"","","Y","","","","","","","",
1057767,"","","Y","","","","","","","",
1057768,"","","Y","","","","","","","",
1057770,"","","Y","","","","","","","",
1057772,"","","Y","","","","","","","",
1057773,"","","","","","","Y","","","",
1057780,"","","Y","","","","","","","",
1057785,"","","","","Y","","","Y","","",
1057788,"","","Y","","","","","","","",
1057794,"","","Y","","","","","","","",
1057795,"Y","","","","","","","","","",
1057799,"","","Y","","","","","","","",
1057801,"","","Y","","","","","","","",
1057804,"","","Y","","","","","","","",
1057807,"","","Y","","","","","","","",
1057810,"","","Y","","","","","","","",
1057817,"","","Y","","","","","","","",
1057819,"","","Y","","","","","","","",
1057820,"","","Y","","","","","","","",
1057824,"","","Y","","","","","","","",
1057825,"","","Y","","","","","","","",
1057827,"","","Y","","","","","","","",
1057831,"","","Y","","","","","","","",
1057840,"","","Y","","","","","","","",
1057841,"","Y","","","","","","","","",2016
1057844,"","","Y","","","","","","","",
1057847,"","","Y","","","","","","","",
1057851,"","","Y","","","","","","","",
1057854,"","","Y","","","","","","","",
1057855,"","","","","","","Y","","","",
1057856,"","","Y","","","","","","","",
1057857,"","","Y","","","","","","","",
1057858,"","","Y","","","","","","","",
1057864,"","","Y","","","","","","","",
1057868,"","","Y","","","","","","","",
1057872,"","","Y","","","","","","","",
1057874,"","","","","","","Y","","","",
1057875,"","","Y","","","","","","","",
1057876,"","","Y","","","","","","","",
1057877,"","","Y","","","","","","","",
1057879,"","","Y","","","","","","","",
1057881,"","","","","Y","","","","","",
1057882,"","","Y","","","","","","","",
1057892,"","","Y","","","","","","","",
1057893,"","","Y","","","","","","","",
1057896,"","","Y","","","","","","","",
1057897,"","","Y","","","","","","","",
1057900,"","","Y","","","","","","","",
1057901,"","","","","","","Y","","","",
1057903,"","","Y","","","","","","","",
1057906,"","","Y","","","","","","","",
1057908,"","","","","","","Y","","","",
1057909,"","","Y","","","","","","","",
1057910,"","","Y","","","","","","","",
1057915,"","","Y","","","","","","","",
1057920,"","","Y","","","","","","","",
1057924,"","","Y","","","","","","","",
1057925,"","","Y","","","","","","","",
1057929,"","Y","","","","","","","","",2016
1057933,"","","Y","","","","","","","",
1057936,"","","Y","","","","","","","",
1057938,"","","Y","","","","","","","",
1057939,"","","Y","","","","","","","",
1057942,"","","Y","","","","","","","",
1057943,"","","Y","","","","","","","",
1057947,"","","Y","","","","","","","",
1057950,"","","Y","","","","","","","",
1057956,"","","Y","","","","","","","",
1057964,"","","Y","","","","","","","",
1057970,"","","Y","","","","","","","",
1057975,"","","Y","","","","","","","",
1057986,"","","Y","","","","","","","",
1057994,"","","Y","","","","","","","",
1057996,"","","Y","","","","","","","",
1058002,"","","Y","","","","","","","",
1058003,"","","Y","","","","","","","",
1058004,"","","Y","","","","","","","",
1058012,"","","Y","","","","","","","",
1058015,"","","Y","","","","","","","",
1058016,"","","Y","","","","","","","",
1058020,"","","Y","","","","","","","",
1058023,"","","Y","","","","","","","",
1058033,"","","Y","","","","","","","",
1058038,"","","Y","","","","","","","",
1058039,"","","Y","","","","","","","",
1058040,"","","Y","","","","","","","",
1058044,"","","Y","","","","","","","",
1058046,"","","Y","","","","","","","",
1058049,"","","Y","","","","","","","",
1058052,"","","Y","","","","","","","",
1058061,"","","Y","","","","","","","",
1058062,"","","Y","","","","","","","",
1058063,"","","Y","","","","","","","",
1058064,"","","Y","","","","","","","",
1058065,"","","Y","","","","","","","",
1058077,"","","Y","","","","","","","",
1058081,"","","Y","","","","","","","",
1058083,"","","Y","","","","","","","",
1058085,"","","Y","","","","","","","",
1058093,"Y","","","","","","","","","",
1058095,"","","Y","","","","","","","",
1058098,"","","Y","","","","","","","",
1058099,"","","Y","","","","","","","",
1058102,"","","Y","","","","","","","",
1058103,"","","Y","","","","","","","",
1058105,"","","Y","","","","","","","",
1058106,"","","Y","","","","","","","",
1058107,"","","Y","","","","","","","",
1058109,"","","Y","","","","","","","",
1058113,"","","Y","","","","","","","",
1058117,"","","Y","","","","","","","",
1058120,"","","Y","","","","","","","",
1058126,"","","Y","","","","","","","",
1058129,"","","Y","","","","","","","",
1058131,"","","Y","","","","","","","",
1058132,"","","Y","","","","","","","",
1058139,"","","Y","","","","","","","",
1058142,"","Y","","","","","","","","",2016
1058150,"","","Y","","","","","","","",
1058151,"","","Y","","","","","","","",
1058152,"","","Y","","","","","","","",
1058155,"","","Y","","","","","","","",
1058156,"","","Y","","","","","","","",
1058161,"","","Y","","","","","","","",
1058162,"","Y","","","","","","","","",2016
1058166,"","","Y","","","","","","","",
1058169,"","","","","","Y","","","","",2016
1058178,"","","Y","","","","","","","",
1058180,"","","Y","","","","","","","",
1058182,"","","Y","","","","","","","",
1058192,"","","Y","","","","","","","",
1058196,"","","Y","","","","","","","",
1058202,"","","Y","","","","","","","",
1058203,"","","Y","","","","","","","",
1058207,"","","Y","","","","","","","",
1058211,"","","Y","","","","","","","",
1058224,"","","Y","","","","","","","",
1058225,"","","Y","","","","","","","",
1058231,"","Y","","","","","","","","",2016
1058238,"","","Y","","","","","","","",
1058240,"","","Y","","","","","","","",
1058242,"","","Y","","","","","","","",
1058249,"","","Y","","","","","","","",
1058253,"","","Y","","","","","","","",
1058254,"","","Y","","","","","","","",
1058255,"","","Y","","","","","","","",
1058256,"","","","","Y","","","","","",
1058262,"","","Y","","","","","","","",
1058266,"","","Y","","","","","","","",
1058267,"","","Y","","","","","","","",
1058269,"","","Y","","","","","","","",
1058279,"","","Y","","","","","","","",
1058281,"","","Y","","","","","","","",
1058283,"","","Y","","","","","","","",
1058284,"","","Y","","","","","","","",
1058291,"","","Y","","","","","","","",
1058293,"","","","","Y","","","","","",
1058302,"","","Y","","","","","","","",
1058305,"","","Y","","","","","","","",
1058318,"","","Y","","","","","","","",
1058319,"","","Y","","","","","","","",
1058322,"","","Y","","","","","","","",
1058323,"","","","","","","Y","","","",
1058326,"","","Y","","","","","","","",
1058328,"","","Y","","","","","","","",
1058329,"","","Y","","","","","","","",
1058333,"","","Y","","","","","","","",
1058334,"","","Y","","","","","","","",
1058336,"","","Y","","","","","","","",
1058337,"","","Y","","","","","","","",
1058338,"","","Y","","","","","","","",
1058344,"","Y","","","","","","","","",2016
1058345,"","","Y","","","","","","","",
1058346,"","","Y","","","","","","","",
1058356,"","","Y","","","","","","","",
1058357,"","","Y","","","","","","","",
1058358,"","","Y","","","","","","","",
1058360,"","","Y","","","","","","","",
1058363,"","","Y","","","","","","","",
1058364,"","","","","","","Y","","","",
1058373,"","","Y","","","","","","","",
1058379,"","","","","","","","Y","","",
1058384,"","","Y","","","","","","","",
1058386,"","Y","","","","","","","","",2016
1058389,"","Y","","","","","","","","",2016
1058393,"","","Y","","","","","","","",
1058394,"","","","","","","Y","","","",
1058395,"","Y","","","","","","","","",2016
1058396,"","","Y","","","","","","","",
1058415,"","","Y","","","","","","","",
1058431,"","","Y","","","","","","","",
1058433,"","","Y","","","","","","","",
1058434,"","Y","","","","","","","","",2016
1058451,"","","Y","","","","","","","",
1058456,"","","Y","","","","","","","",
1058466,"","","Y","","","","","","","",
1058467,"","","Y","","","","","","","",
1058468,"","","Y","","","","","","","",
1058473,"","","Y","","","","","","","",
1058474,"","","Y","","","","","","","",
1058481,"","","Y","","","","","","","",
