"FilingID","ReferenceID","SubreferenceID","Private Fund Name","Fund ID","State","Country","3(c)(1) Exclusion","3(c)(7) Exclusion"
"942948","28213","5180","GCP III FP LP","805-7879317941","","United Kingdom","Y","Y"
"942948","28213","5179","SCP FEEDER LP","805-8862787997","","United Kingdom","Y","Y"
"942948","28183","5170","GCP FUND IIB FEEDER LP","805-4003600077","","United Kingdom","Y","Y"
"943376","166828","115718","ANALOG CAPITAL FUND, L.P.","805-2764050940","Delaware","United States","N","Y"
"946924","65952","13480","ASOF III FEEDER FUND LP","805-6050949147","","Guernsey","Y","Y"
"946924","32267","5909","ASOF II FEEDER FUND LP","805-6362269444","","Guernsey","Y","Y"
"945177","159085","107554","TATA CAPITAL GROWTH FUND LP","805-3372861659","","Singapore","N","Y"
"946945","50742","9809","BREVAN HOWARD STRATEGIC MACRO FUND, LP","805-9214267645","Delaware","United States","N","Y"
"946945","50742","9808","BREVAN HOWARD STRATEGIC MACRO FUND LIMITED","805-8952506461","","Cayman Islands","N","Y"
"946945","17943","10064","BREVAN HOWARD ASIA FUND LP","805-8824433611","Delaware","United States","N","Y"
"946945","157794","106474","BREVAN HOWARD ARGENTINA FUND, LP","805-4934441435","Delaware","United States","N","Y"
"946945","157794","106473","BREVAN HOWARD ARGENTINA FUND LIMITED","805-6453732511","","Cayman Islands","N","Y"
"946945","19275","3778","BREVAN HOWARD SYSTEMATIC TRADING FUND LP","805-4604229177","Delaware","United States","N","Y"
"946945","19275","3777","BREVAN HOWARD SYSTEMATIC TRADING FUND LIMITED","805-9090397459","","Cayman Islands","N","Y"
"946945","18748","3697","BREVAN HOWARD MULTI-STRATEGY FUND LP","805-2273598814","Delaware","United States","N","Y"
"946945","18748","3695","BREVAN HOWARD MULTI-STRATEGY FUND LIMITED","805-7433830682","","Cayman Islands","N","Y"
"946945","17943","3537","BREVAN HOWARD ASIA FUND LIMITED","805-2331479675","","Cayman Islands","N","Y"
"946945","17577","3474","BH MACRO LIMITED","805-6016002521","","Guernsey","N","Y"
"946945","17577","3473","BREVAN HOWARD LP","805-6393974386","Delaware","United States","N","Y"
"946945","17577","3469","BREVAN HOWARD FUND LIMITED","805-2827951402","","Cayman Islands","N","Y"
"946968","166837","115723","WESTRAY LONG/SHORT US FEEDER L.P.","805-2715266759","Delaware","United States","Y","Y"
"946968","166837","115722","WESTRAY LONG/SHORT FEEDER FUND","805-9230183154","","Cayman Islands","Y","Y"
"933466","32382","5929","GOLDEN CHINA PLUS (US) FUND","805-3764689640","","Cayman Islands","N","Y"
"933466","32382","5926","GOLDEN CHINA PLUS FUND","805-2864109210","","Cayman Islands","N","Y"
"933466","32369","5924","GOLDEN CHINA FUND","805-2172922326","","Cayman Islands","N","Y"
"933466","32369","5925","GOLDEN CHINA US FUND","805-2555770054","","Cayman Islands","N","Y"
"933466","59760","12108","GREENWOODS A-SHARE OPPORTUNITIES FUND","805-1262997898","","Cayman Islands","N","Y"
"933466","59757","12111","GREENWOODS CHINA ALPHA (US) FUND","805-2852871536","","Cayman Islands","N","Y"
"933466","59757","12110","GREENWOODS CHINA ALPHA FUND","805-9931167674","","Cayman Islands","N","Y"
"933466","59760","12109","GREENWOODS A-SHARE OPPORTUNITIES (US) FUND","805-6018422978","","Cayman Islands","N","Y"
"933466","162274","109617","GREENWOODS CHINA HEALTHCARE FUND","805-3960485789","","Cayman Islands","N","Y"
"933466","162274","109616","GREENWOODS CHINA HEALTHCARE (US) FUND","805-6958273143","","Cayman Islands","N","Y"
"947568","166837","115723","WESTRAY LONG/SHORT US FEEDER L.P.","805-2715266759","Delaware","United States","Y","Y"
"947568","166837","115722","WESTRAY LONG/SHORT FEEDER FUND","805-9230183154","","Cayman Islands","Y","Y"
"947433","58109","11735","ARCAPITA VENTURES I HOLDING COMPANY LIMITED","805-2231578671","","Cayman Islands","Y","Y"
"947793","44430","8022","TYRUS CAPITAL EVENT FUND, L.P.","805-1565693646","","Cayman Islands","N","Y"
"947793","44430","8019","TYRUS CAPITAL EVENT FUND LIMITED","805-9553849450","","Cayman Islands","N","Y"
"947793","44430","14102","TYRUS CAPITAL OPPORTUNITIES FUND, L.P.","805-9423536706","","Cayman Islands","N","Y"
"947793","44430","14101","TYRUS CAPITAL OPPORTUNITIES FUND LIMITED","805-1574683702","","Cayman Islands","N","Y"
"945595","167005","115770","OXBOW FUND (ONSHORE) LIMITED","805-3899420129","","Cayman Islands","N","Y"
"945595","167005","115769","OXBOW FUND (OFFSHORE) LIMITED","805-1969576199","","Cayman Islands","N","Y"
"947234","32502","6261","RESIDENTIAL REAL ESTATE TOTAL RETURN OPPORTUNITIES FUND L.P.","805-4482009401","Delaware","United States","N","Y"
"947234","32502","6258","RESIDENTIAL REAL ESTATE TOTAL RETURN OPPORTUNITIES FUND LTD","805-8511494640","","Cayman Islands","N","Y"
"947234","55577","11066","WYETREE YIELD DISTRIBUTION FUND LP","805-5776475947","Delaware","United States","N","Y"
"947234","55577","11065","WYETREE YIELD DISTRIBUTION FUND","805-6857984640","","Ireland","N","Y"
"947234","65425","13337","WYETREE EUROPEAN RECOVERY FUND LP","805-6106870689","","Ireland","N","Y"
"947234","65425","13336","WYETREE EUROPEAN RECOVERY FUND","805-6519804363","","Ireland","N","Y"
"947149","167068","115792","AQUILUS INFLECTION FUND LTD","805-1570680987","","Cayman Islands","N","Y"
"947149","167068","115793","AQUILUS INFLECTION FUND LP","805-1423626271","","Cayman Islands","N","Y"
"946528","167050","115787","CAMOX FUND","805-3459051493","","Cayman Islands","N","Y"
"946528","167050","115788","CAMOX (US) FUND LP","805-4005602884","Delaware","United States","N","Y"
"948468","167189","115807","SW7 US EQUITIES FUND I LIMITED","805-8334538567","","Cayman Islands","Y","N"
"948468","167191","115810","SW7 US EQUITIES FUND I LIMITED","805-8334538567","","Cayman Islands","Y","N"
"948468","167191","115809","SW7 US EQUITIES FUND I LP","805-7259213423","Delaware","United States","Y","N"
"948468","167189","115808","SW7 US EQUITIES FUND I LP","805-7259213423","Delaware","United States","Y","N"
"948737","36992","31364","NINEALPHA CAPITAL FUND OFFSHORE LTD.","805-3749032459","","Cayman Islands","Y","Y"
"948737","36992","31365","NINEALPHA CAPITAL FUND ONSHORE LP","805-1687435575","Delaware","United States","Y","Y"
"948836","29903","5438","ABINGWORTH BIOEQUITIES FUND LP","805-7824143666","Delaware","United States","Y","N"
"948836","29903","5432","ABINGWORTH BIOEQUITIES FUND LIMITED","805-5157113480","","Cayman Islands","Y","N"
"948011","20940","4070","XANGBO TRADE CREDIT OFFSHORE FUND LTD.","805-1618030930","","Cayman Islands","Y","N"
"948766","167203","115814","TRAFALGAR COPLEY FUND LIMITED","805-1646380845","","Cayman Islands","N","Y"
"948766","167203","115813","TRAFALGAR COPLEY NZ FUND LIMITED","805-6561630914","","Cayman Islands","N","Y"
"948766","167203","115812","TRAFALGAR COPLEY FUND LP","805-1681718179","","Cayman Islands","N","Y"
"948766","40113","7329","TRAFALGAR COPLEY FUND LIMITED","805-1646380845","","Cayman Islands","N","Y"
"948766","40113","7332","TRAFALGAR COPLEY NZ FUND LIMITED","805-6561630914","","Cayman Islands","N","Y"
"948766","40113","7331","TRAFALGAR COPLEY FUND LP","805-1681718179","","Cayman Islands","N","Y"
"936097","68082","13925","CIRRIX CAPITAL OFFSHORE, L.P.","805-6322416221","Massachusetts","United States","Y","N"
"936097","48129","8827","CIRRIX CAPITAL OFFSHORE, L.P.","805-6322416221","Massachusetts","United States","Y","N"
"943943","60460","13797","PARK SQUARE CAPITAL CREDIT OPPORTUNITIES (USD) FEEDER, LP","805-1324432133","","Guernsey","Y","Y"
"949066","120654","83447","RIPOSTE GLOBAL OPPORTUNITY FUND, LTD.","805-7921257227","","Cayman Islands","Y","N"
"949066","120654","83446","RIPOSTE GLOBAL OPPORTUNITY FUND, LP","805-6940406728","Delaware","United States","Y","N"
"947517","167104","115801","QUADRATURE CAPITAL VECTOR FUND LIMITED","805-2382882862","","Cayman Islands","Y","N"
"947517","167104","115802","QUADRATURE CAPITAL VECTOR FUND LP","805-4762365581","Delaware","United States","Y","N"
"947572","66278","13561","SIMMONS PRIVATE EQUITY II FOUNDER L.P","805-2807235962","","Guernsey","Y","Y"
"947572","40133","7337","SPE LP","805-3069944291","","Guernsey","Y","Y"
"941310","120448","83405","ROC ASIA PACIFIC PRIVATE EQUITY OFFSHORE FUND II,LP","805-8534091796","","Cayman Islands","N","Y"
"941310","120449","83406","ROC ASIA PACIFIC CO-INVESTMENT OFFSHORE FUND, LP","805-5347507975","","Cayman Islands","N","Y"
"941310","167248","115824","ROC ASIA PACIFIC PRIVATE EQUITY FUND III A L.P.","805-9372553252","","Cayman Islands","N","Y"
"941310","167248","115825","ROC ASIA PACIFIC PRIVATE EQUITY FUND III B L.P.","805-1329122595","","Cayman Islands","N","Y"
"949243","8693","2262","ALTIMA GLOBAL SPECIAL SITUATIONS FUND LP","805-5336161167","Delaware","United States","N","Y"
"949243","8693","2261","ALTIMA GLOBAL SPECIAL SITUATIONS FUND LTD","805-8596269204","","Cayman Islands","N","Y"
"949243","8724","2260","ALTIMA ONE WORLD AGRICULTURE FUND LP","805-5710811088","Delaware","United States","Y","Y"
"949243","8724","2259","ALTIMA ONE WORLD AGRICULTURE FUND LIMITED","805-9322140778","","Cayman Islands","Y","Y"
