FilingID,Initial SEC Registration Request,Annual Updating Amendment for Registered Adviser,Other-Than Anual Amendment For Registered Adviser,Initial State Registration Request,Initial SEC ERA Report,Annual Updating Amendment ERA Report,Other-Than Annual Amendment ERA Report,Initial State ERA Report,Final State ERA Report, Final SEC ERA Report,Annual Updating Amendment Fiscal Year
1031655,"","","Y","","","","","","","",
1031658,"","","Y","","","","","","","",
1031659,"","","Y","","","","","","","",
1031661,"Y","","","","","","","","","",
1031665,"","Y","","","","","","","","",2016
1031669,"","","Y","","","","","","","",
1031674,"","","Y","","","","","","","",
1031676,"","","Y","","","","","","","",
1031677,"","","Y","","","","","","","",
1031678,"","","Y","","","","","","","",
1031681,"","","Y","","","","","","","",
1031682,"","","Y","","","","","","","",
1031683,"","","Y","","","","","","","",
1031684,"","","Y","","","","","","","",
1031692,"","","Y","","","","","","","",
1031693,"","","Y","","","","","","","",
1031697,"Y","","","","","","","","","",
1031703,"","","Y","","","","","","","",
1031712,"","","Y","","","","","","","",
1031717,"","","Y","","","","","","","",
1031720,"","","Y","","","","","","","",
1031721,"","","Y","","","","","","","",
1031724,"","","Y","","","","","","","",
1031726,"","","Y","","","","","","","",
1031732,"","","Y","","","","","","","",
1031739,"","","Y","","","","","","","",
1031740,"","","Y","","","","","","","",
1031741,"","","Y","","","","","","","",
1031744,"","","Y","","","","","","","",
1031748,"","","Y","","","","","","","",
1031752,"","","Y","","","","","","","",
1031756,"","","Y","","","","","","","",
1031763,"","","Y","","","","","","","",
1031767,"","","Y","","","","","","","",
1031768,"","","Y","","","","","","","",
1031770,"","","Y","","","","","","","",
1031775,"","","Y","","","","","","","",
1031776,"","","Y","","","","","","","",
1031778,"","","Y","","","","","","","",
1031779,"","","Y","","","","","","","",
1031782,"","","Y","","","","","","","",
1031785,"","","Y","","","","","","","",
1031793,"","","Y","","","","","","","",
1031794,"","","Y","","","","","","","",
1031795,"","","Y","","","","","","","",
1031796,"","","Y","","","","","","","",
1031798,"","","Y","","","","","","","",
1031800,"","","Y","","","","","","","",
1031803,"","","Y","","","","","","","",
1031804,"","","Y","","","","","","","",
1031807,"","","Y","","","","","","","",
1031809,"","","Y","","","","","","","",
1031810,"","Y","","","","","","","","",2016
1031811,"","","Y","","","","","","","",
1031813,"","","Y","","","","","","","",
1031818,"","","Y","","","","","","","",
1031820,"","","Y","","","","","","","",
1031822,"","","Y","","","","","","","",
1031828,"","","Y","","","","","","","",
1031829,"","","Y","","","","","","","",
1031831,"","","Y","","","","","","","",
1031834,"","","Y","","","","","","","",
1031835,"","","Y","","","","","","","",
1031836,"","Y","","","","","","","","",2016
1031838,"","","","","Y","","","","","",
1031842,"","","Y","","","","","","","",
1031843,"","Y","","","","","","","","",2016
1031850,"","","","","","Y","","","","",2016
1031855,"","","Y","","","","","","","",
1031859,"","","","","","Y","","","","",2016
1031860,"","","Y","","","","","","","",
1031861,"","","Y","","","","","","","",
1031862,"","","Y","","","","","","","",
1031863,"","","Y","","","","","","","",
1031865,"","","Y","","","","","","","",
1031866,"","","Y","","","","","","","",
1031871,"","","Y","","","","","","","",
1031874,"","","Y","","","","","","","",
1031878,"","","Y","","","","","","","",
1031879,"","","","","Y","","","","","",
1031882,"","","Y","","","","","","","",
1031885,"","","Y","","","","","","","",
1031890,"","","Y","","","","","","","",
1031891,"","","Y","","","","","","","",
1031894,"","","Y","","","","","","","",
1031895,"","","Y","","","","","","","",
1031897,"","","Y","","","","","","","",
1031899,"","","Y","","","","","","","",
1031901,"","","Y","","","","","","","",
1031903,"","","Y","","","","","","","",
1031904,"","","Y","","","","","","","",
1031905,"","","Y","","","","","","","",
1031906,"","","","","Y","","","Y","","",
1031908,"","","Y","","","","","","","",
1031915,"","","Y","","","","","","","",
1031918,"","","Y","","","","","","","",
1031920,"","","Y","","","","","","","",
1031923,"","","Y","","","","","","","",
1031933,"","","Y","","","","","","","",
1031940,"","","Y","","","","","","","",
1031943,"","","Y","","","","","","","",
1031949,"","","Y","","","","","","","",
1031950,"","","","","Y","","","","","",
1031952,"","","Y","","","","","","","",
1031960,"","Y","","","","","","","","",2016
1031965,"","","Y","","","","","","","",
1031966,"","","Y","","","","","","","",
1031968,"","","Y","","","","","","","",
1031969,"Y","","","","","","","","","",
1031970,"","","Y","","","","","","","",
1031972,"Y","","","","","","","","","",
1031974,"","","Y","","","","","","","",
1031983,"","","Y","","","","","","","",
1031987,"","","Y","","","","","","","",
1031991,"Y","","","","","","","","","",
1031992,"","","Y","","","","","","","",
1031994,"","","Y","","","","","","","",
1031997,"","","Y","","","","","","","",
1032000,"","","Y","","","","","","","",
1032002,"","","Y","","","","","","","",
1032003,"","","Y","","","","","","","",
1032005,"","","Y","","","","","","","",
1032006,"","","Y","","","","","","","",
1032007,"","","Y","","","","","","","",
1032019,"","","Y","","","","","","","",
1032022,"Y","","","","","","","","","",
1032023,"","","","Y","","","","","","",
1032024,"","","Y","","","","","","","",
1032034,"","","Y","","","","","","","",
1032037,"","","Y","","","","","","","",
1032038,"","","Y","","","","","","","",
1032039,"","","Y","","","","","","","",
1032043,"","","Y","","","","","","","",
1032044,"","","Y","","","","","","","",
1032048,"","","Y","","","","","","","",
1032050,"","","Y","","","","","","","",
1032053,"","","Y","","","","","","","",
1032056,"","","Y","","","","","","","",
1032061,"","","Y","","","","","","","",
1032062,"","","Y","","","","","","","",
1032063,"","","Y","","","","","","","",
1032064,"","","Y","","","","","","","",
1032065,"","","Y","","","","","","","",
1032066,"","","Y","","","","","","","",
1032068,"","","Y","","","","","","","",
1032075,"","","Y","","","","","","","",
1032077,"","","Y","","","","","","","",
1032081,"","","Y","","","","","","","",
1032090,"","","Y","","","","","","","",
1032097,"","","Y","","","","","","","",
1032098,"Y","","","","","","","","","",
1032100,"","","Y","","","","","","","",
1032105,"","","Y","","","","","","","",
1032106,"","","Y","","","","","","","",
1032107,"","","Y","","","","","","","",
1032108,"","","Y","","","","","","","",
1032110,"","","Y","","","","","","","",
1032115,"","","Y","","","","","","","",
1032117,"","","Y","","","","","","","",
1032118,"","","Y","","","","","","","",
1032120,"","","Y","","","","","","","",
1032122,"","","","","","","Y","","","",
1032123,"","","Y","","","","","","","",
1032124,"","","Y","","","","","","","",
1032125,"","","Y","","","","","","","",
1032129,"","","Y","","","","","","","",
1032131,"","","Y","","","","","","","",
1032134,"","","Y","","","","","","","",
1032135,"","","Y","","","","","","","",
1032136,"","","Y","","","","","","","",
1032137,"","","Y","","","","","","","",
1032139,"","","Y","","","","","","","",
1032140,"","","Y","","","","","","","",
1032145,"","","Y","","","","","","","",
1032146,"","","Y","","","","","","","",
1032155,"","","Y","","","","","","","",
1032157,"Y","","","","","","","","","",
1032158,"","","Y","","","","","","","",
1032163,"","","Y","","","","","","","",
1032166,"","","Y","","","","","","","",
1032168,"Y","","","","","","","","","",
1032171,"","","Y","","","","","","","",
1032172,"","","Y","","","","","","","",
1032173,"","Y","","","","","","","","",2016
1032180,"","","Y","","","","","","","",
1032181,"","","Y","","","","","","","",
1032183,"","","Y","","","","","","","",
1032185,"Y","","","","","","","","","",
1032186,"","","Y","","","","","","","",
1032188,"","","","","","","Y","","","",
1032190,"","","Y","","","","","","","",
1032196,"","Y","","","","","","","","",2016
1032202,"","","Y","","","","","","","",
1032205,"","","Y","","","","","","","",
1032207,"","","Y","","","","","","","",
1032208,"","Y","","","","","","","","",2016
1032210,"","","Y","","","","","","","",
1032212,"","","Y","","","","","","","",
1032217,"","","Y","","","","","","","",
1032219,"","","Y","","","","","","","",
1032228,"","","Y","","","","","","","",
1032232,"","","Y","","","","","","","",
1032238,"","","","","Y","","","","","",
1032243,"","","Y","","","","","","","",
1032246,"","","Y","","","","","","","",
1032248,"","","Y","","","","","","","",
1032249,"","","Y","","","","","","","",
1032255,"","","Y","","","","","","","",
1032256,"","","Y","","","","","","","",
1032258,"","","Y","","","","","","","",
1032263,"","","Y","","","","","","","",
1032265,"","","Y","","","","","","","",
1032267,"","","Y","","","","","","","",
1032268,"","","Y","","","","","","","",
1032270,"","","Y","","","","","","","",
1032274,"","","Y","","","","","","","",
1032278,"","","Y","","","","","","","",
1032280,"","","Y","","","","","","","",
1032281,"","","Y","","","","","","","",
1032285,"","","Y","","","","","","","",
1032286,"","","Y","","","","","","","",
1032290,"","","Y","","","","","","","",
1032291,"","","Y","","","","","","","",
1032293,"","","Y","","","","","","","",
1032297,"","","Y","","","","","","","",
1032298,"","","Y","","","","","","","",
1032299,"","","Y","","","","","","","",
1032300,"","","Y","","","","","","","",
1032301,"","","Y","","","","","","","",
1032302,"","","Y","","","","","","","",
1032305,"","","Y","","","","","","","",
1032307,"","","Y","","","","","","","",
1032309,"","","Y","","","","","","","",
1032317,"","","Y","","","","","","","",
1032319,"","","","","","","Y","","","",
1032321,"","","","","","","Y","","","",
1032326,"","","Y","","","","","","","",
1032329,"","","","","","","Y","","","",
1032330,"","","Y","","","","","","","",
1032334,"","","Y","","","","","","","",
1032335,"","","Y","","","","","","","",
1032337,"","","Y","","","","","","","",
1032338,"","","Y","","","","","","","",
1032339,"","","Y","","","","","","","",
1032341,"","","Y","","","","","","","",
1032342,"Y","","","","","","","","","",
1032344,"","","Y","","","","","","","",
1032347,"","","Y","","","","","","","",
1032352,"","","Y","","","","","","","",
1032353,"","","Y","","","","","","","",
1032362,"","","Y","Y","","","","","","",
1032363,"","","Y","","","","","","","",
1032368,"","","Y","","","","","","","",
1032372,"","","Y","","","","","","","",
1032373,"Y","","","","","","","","","",
1032374,"","","Y","","","","","","","",
1032375,"","Y","","","","","","","","",2016
1032377,"","","Y","","","","","","","",
1032380,"","","","","","Y","","","","",2016
1032381,"","","Y","","","","","","","",
1032384,"","","Y","","","","","","","",
1032386,"","","","","","","Y","","","",
1032387,"","","","","","Y","","","","",2016
1032391,"","","Y","","","","","","","",
1032402,"","","","","Y","","","","","",
1032403,"","Y","","","","","","","","",2016
1032408,"","","Y","","","","","","","",
1032410,"","","Y","","","","","","","",
1032411,"","","Y","","","","","","","",
1032412,"","","Y","","","","","","","",
1032413,"","","Y","","","","","","","",
1032415,"","","Y","","","","","","","",
1032416,"","","Y","","","","","","","",
1032418,"","","Y","","","","","","","",
1032426,"","","Y","","","","","","","",
1032429,"","","Y","","","","","","","",
1032435,"","","Y","","","","","","","",
1032436,"","","Y","","","","","","","",
1032437,"","","Y","","","","","","","",
1032441,"","","Y","","","","","","","",
1032443,"","","Y","","","","","","","",
1032446,"","","Y","","","","","","","",
1032447,"","","Y","","","","","","","",
1032450,"","","Y","","","","","","","",
1032451,"","","Y","","","","","","","",
1032452,"","","","","","Y","","","","",2016
1032458,"","","Y","","","","","","","",
1032459,"Y","","","","","","","","","",
1032464,"","","Y","","","","","","","",
1032467,"","","Y","","","","","","","",
1032469,"","","Y","","","","","","","",
1032479,"","","Y","","","","","","","",
1032480,"","","Y","","","","","","","",
1032484,"","","Y","","","","","","","",
1032485,"","","Y","","","","","","","",
1032490,"","","Y","","","","","","","",
1032491,"","","Y","","","","","","","",
1032492,"","","Y","","","","","","","",
1032498,"","","Y","","","","","","","",
1032504,"","","Y","","","","","","","",
1032505,"","","Y","","","","","","","",
1032507,"","","Y","","","","","","","",
1032508,"Y","","","","","","","","","",
1032510,"","","Y","","","","","","","",
1032512,"","","Y","","","","","","","",
1032513,"","","Y","","","","","","","",
1032514,"","","Y","","","","","","","",
1032518,"","","Y","","","","","","","",
1032523,"","","Y","","","","","","","",
1032526,"","","Y","","","","","","","",
1032528,"","","Y","","","","","","","",
1032531,"","","Y","","","","","","","",
1032537,"","","Y","","","","","","","",
1032538,"","","Y","","","","","","","",
1032539,"","","","","","Y","","","","",2016
1032547,"","","Y","","","","","","","",
1032548,"","","Y","","","","","","","",
1032554,"","","Y","","","","","","","",
1032563,"","","Y","","","","","","","",
1032568,"","","Y","","","","","","","",
1032569,"","","Y","","","","","","","",
1032570,"","","Y","","","","","","","",
1032572,"","","","","Y","","","","","",
1032575,"","","Y","","","","","","","",
1032576,"","","Y","","","","","","","",
1032578,"","","Y","","","","","","","",
1032585,"","","Y","","","","","","","",
1032586,"","","Y","","","","","","","",
1032587,"","","Y","","","","","","","",
