"FilingID","Country/Authority"
"929654","Luxembourg, Grand Duchy of - Commission to Surveillance of the Finance Sector"
"927762","United Kingdom - Financial Conduct Authority"
"929620","France - Financial Markets Authority"
"917539","India - Securities and Exchange Board of India"
"929801","Ireland -  Central Bank of Ireland"
"929799","Australia - Australian Securities and Investments Commission"
"929796","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"928820","Australia - Australian Securities and Investments Commission"
"928820","Cayman Islands - Cayman Islands Stock Exchange Authority"
"928352","Canada - Ontario Securities Commission"
"928352","Canada - Quebec, Financial Markets Authority"
"928352","India - Securities and Exchange Board of India"
"928352","Ireland -  Central Bank of Ireland"
"920088","United Kingdom - Financial Conduct Authority"
"929969","Canada - Alberta Securities Commission"
"929969","Canada - Quebec, Financial Markets Authority"
"929969","Canada - Ontario Securities Commission"
"929969","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"929969","Canada - British Columbia Securities Commission"
"929983","Canada - British Columbia Securities Commission"
"929983","Canada - Alberta Securities Commission"
"929983","Canada - Manitoba Securities Commission"
"929983","Canada - New Brunswick Securities Commission"
"929983","Canada - Nova Scotia Securities Commission"
"929983","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"929983","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"929983","Canada - Saskatchewan Financial Services Commission"
"929983","Canada - Quebec, Financial Markets Authority"
"929983","Canada - Ontario Securities Commission"
"930008","South Africa - Financial Services Board"
"930008","United Kingdom - Financial Conduct Authority"
"930013","South Africa - Financial Services Board"
"930013","United Kingdom - Financial Conduct Authority"
"930070","Canada - Ontario Securities Commission"
"930070","Canada - British Columbia Securities Commission"
"930070","Other: JAPAN - KANTO LOCAL FINANCIAL BUREAU"
"930070","Canada - Quebec, Financial Markets Authority"
"930070","Canada - Alberta Securities Commission"
"927094","Ireland -  Central Bank of Ireland"
"930027","Canada - Ontario Securities Commission"
"930141","Canada - Ontario Securities Commission"
"930182","Switzerland - Swiss Financial Market Supervisory Authority"
"925216","United Kingdom - Financial Conduct Authority"
"924144","United Kingdom - Financial Conduct Authority"
"930250","Japan - Financial Services Agency"
"919093","Canada - Manitoba Securities Commission"
"919093","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"919093","Canada - Quebec, Financial Markets Authority"
"919093","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"919093","Canada - Ontario Securities Commission"
"919093","United Kingdom - Financial Conduct Authority"
"919093","Canada - Alberta Securities Commission"
"919093","South Africa - Financial Services Board"
"926497","Hong Kong - Securities and Futures Commission"
"926497","Other: IRELAND - IRISH FINANCIAL SERVICES REGULATORY AUTHORITY"
"929463","India - Securities and Exchange Board of India"
"928647","Netherlands - The Netherlands Authority for the Financial Markets"
"929916","India - Securities and Exchange Board of India"
"928280","United Kingdom - Financial Conduct Authority"
"928280","Ireland -  Central Bank of Ireland"
"928280","India - Securities and Exchange Board of India"
"928280","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"917265","Switzerland - Swiss Financial Market Supervisory Authority"
"929888","Singapore - Monetary Authority of Singapore"
"929888","India - Securities and Exchange Board of India"
"930463","United Kingdom - Financial Conduct Authority"
"930478","Canada - British Columbia Securities Commission"
"930478","Mexico - National Commission for Banking and Securities"
"930478","Canada - Manitoba Securities Commission"
"930478","Canada - Saskatchewan Financial Services Commission"
"930478","Canada - New Brunswick Securities Commission"
"930478","Canada - Ontario Securities Commission"
"930478","Canada - Prince Edward Island, Securities Office"
"930478","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"930478","Canada - Yukon Territories, Registrar of Securities"
"930478","Canada - Alberta Securities Commission"
"930478","Canada - Quebec, Financial Markets Authority"
"930478","Australia - Australian Securities and Investments Commission"
"930478","Dubai - Dubai Financial Services Authority"
"930478","Other: CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
"930478","Other: SWISS FEDERAL BANKING COMMISSION"
"930478","Other: SWISS NATIONAL BANK"
"930478","Other: THE CENTRAL BANK OF REPUBLIC OF CHINA"
"930478","Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
"930478","Canada - Nova Scotia Securities Commission"
"930478","China, People's Republic of - China Securities Regulatory Commission "
"930478","Taiwan - Financial Supervisory Commission"
"930478","Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
"930478","India - Securities and Exchange Board of India"
"930478","Singapore - Monetary Authority of Singapore"
"930452","United Kingdom - Financial Conduct Authority"
"927024","Canada - British Columbia Securities Commission"
"927024","United Kingdom - Financial Conduct Authority"
"927024","Canada - Ontario Securities Commission"
"927024","Canada - Quebec, Financial Markets Authority"
"930534","United Kingdom - Financial Conduct Authority"
"929988","South Africa - Financial Services Board"
"927777","Germany - German Federal Financial Supervisory Agency"
"927777","United Kingdom - Financial Conduct Authority"
"927777","Netherlands - The Netherlands Authority for the Financial Markets"
"930288","Canada - British Columbia Securities Commission"
"930288","Canada - Ontario Securities Commission"
"930288","Canada - Quebec, Financial Markets Authority"
"930612","Canada - New Brunswick Securities Commission"
"930612","Canada - Ontario Securities Commission"
"930612","Canada - Prince Edward Island, Securities Office"
"930612","Canada - Newfoundland and Labrador, Financial Services Regulation Division"
"930612","Canada - Yukon Territories, Registrar of Securities"
"930612","Canada - Alberta Securities Commission"
"930612","Canada - Quebec, Financial Markets Authority"
"930612","Australia - Australian Securities and Investments Commission"
"930612","Dubai - Dubai Financial Services Authority"
"930612","Other: CANADA - INVESTMENT INDUSTRY REGULATORY ORGANIZATION OF CANADA"
"930612","Other: SWISS FEDERAL BANKING COMMISSION"
"930612","Other: SWISS NATIONAL BANK"
"930612","Other: THE CENTRAL BANK OF REPUBLIC OF CHINA"
"930612","Other: SUPERINTENDENCIA FINANCIERA DE COLOMBIA"
"930612","Canada - Nova Scotia Securities Commission"
"930612","China, People's Republic of - China Securities Regulatory Commission "
"930612","Taiwan - Financial Supervisory Commission"
"930612","Other: TAIWAN - THE CENTRAL BANK OF REPUBLIC OF CHINA"
"930612","India - Securities and Exchange Board of India"
"930612","Singapore - Monetary Authority of Singapore"
"930612","Canada - British Columbia Securities Commission"
"930612","Mexico - National Commission for Banking and Securities"
"930612","Canada - Manitoba Securities Commission"
"930612","Canada - Saskatchewan Financial Services Commission"
"929673","Canada - Ontario Securities Commission"
"929673","Canada - Alberta Securities Commission"
"929673","Canada - Manitoba Securities Commission"
"929673","Canada - New Brunswick Securities Commission"
"929673","Canada - Nova Scotia Securities Commission"
"929673","Canada - Saskatchewan Financial Services Commission"
"929673","Canada - British Columbia Securities Commission"
"929673","Canada - Northwest Territories, Office of the Registrar of Securities"
"929673","Other: CANADA - AUTORITÉ DES MARCHES FINANCIERS"
"930645","Canada - Ontario Securities Commission"
"930645","Canada - Alberta Securities Commission"
"930645","Canada - Manitoba Securities Commission"
"930645","Canada - New Brunswick Securities Commission"
"930645","Canada - Nova Scotia Securities Commission"
"930645","Canada - Saskatchewan Financial Services Commission"
"930645","Canada - British Columbia Securities Commission"
"930645","Canada - Northwest Territories, Office of the Registrar of Securities"
"930645","Other: CANADA - AUTORITÉ DES MARCHES FINANCIERS"
"928185","Other: NEW ZEALAND FINANCIAL SERVICES PROVIDER REGISTER"
"921348","South Korea - Financial Supervisory Commission / Financial Supervisory Service"
"929544","United Kingdom - Financial Conduct Authority"
"929930","Hong Kong - Securities and Futures Commission"
"929942","Singapore - Monetary Authority of Singapore"
"928251","India - Securities and Exchange Board of India"
"930686","Switzerland - Swiss Financial Market Supervisory Authority"
"917371","United Kingdom - Financial Conduct Authority"
"890641","United Kingdom - Financial Conduct Authority"
"929316","Japan - Financial Services Agency"
"930089","United Kingdom - Financial Conduct Authority"
"929779","India - Securities and Exchange Board of India"
"927597","United Kingdom - Financial Conduct Authority"
"930384","Guernsey - Guernsey Financial Services Commission"
"930747","India - Securities and Exchange Board of India"
"926818","United Kingdom - Financial Conduct Authority"
"930718","Canada - Ontario Securities Commission"
"930189","Hong Kong - Securities and Futures Commission"
"924405","Canada - British Columbia Securities Commission"
"924405","Canada - Alberta Securities Commission"
"924405","Canada - Quebec, Financial Markets Authority"
"924405","Canada - Ontario Securities Commission"
"929229","United Kingdom - Financial Conduct Authority"
"930498","United Kingdom - Financial Conduct Authority"
"930881","Canada - Alberta Securities Commission"
"930881","Canada - Quebec, Financial Markets Authority"
"930881","Canada - Ontario Securities Commission"
"930881","Other: DUBAI - DUBAI MERCANTILE EXCHANGE"
"930881","Canada - British Columbia Securities Commission"
"930678","United Kingdom - Financial Conduct Authority"
"930889","United Kingdom - Financial Conduct Authority"
"919421","Other: UNITED KINGDOM - FINANCIAL CONDUCT AUTHORITY"
"919421","Canada - Manitoba Securities Commission"
"919421","Canada - Ontario Securities Commission"
"919421","Canada - Alberta Securities Commission"
"930255","Japan - Financial Services Agency"
"930255","Other: SOUTH KOREA - FINANCIAL SERVICES COMMISSION/FINANCIAL SUPERVISORY SERVICE"
"928499","Guernsey - Guernsey Financial Services Commission"
"925087","United Kingdom - Financial Conduct Authority"
"926495","Ireland -  Central Bank of Ireland"
"926495","Canada - Nova Scotia Securities Commission"
"926495","Canada - New Brunswick Securities Commission"
"926495","Canada - Ontario Securities Commission"
"926495","India - Securities and Exchange Board of India"
"930161","India - Securities and Exchange Board of India"
"930161","Australia - Australian Securities and Investments Commission"
"930161","Singapore - Monetary Authority of Singapore"
"919452","Singapore - Monetary Authority of Singapore"
"930909","Canada - Ontario Securities Commission"
"930895","India - Securities and Exchange Board of India"
"928669","United Kingdom - Financial Conduct Authority"
"930946","Israel - Israel Securities Authority"
"930961","Singapore - Monetary Authority of Singapore"
"919203","United Kingdom - Financial Conduct Authority"
"930530","British Virgin Islands - British Virgin Islands Financial Services Commission"
"929272","United Kingdom - Financial Conduct Authority"
"930985","British Virgin Islands - British Virgin Islands Financial Services Commission"
"929593","Ireland -  Central Bank of Ireland"
"915880","Japan - Financial Services Agency"
"930976","Canada - Ontario Securities Commission"
"931006","Other: ICELAND: ICELANDIC FINANCIAL SUPERVISORY AUTHORITY"
